accuracy;loss;val_accuracy;val_loss
0.8494439721107483;0.3255786895751953;0.9078498482704163;0.270425409078598
0.8665525913238525;0.3031977117061615;0.9078498482704163;0.2701549530029297
0.8588536977767944;0.30149054527282715;0.9078498482704163;0.26988160610198975
0.8614200353622437;0.30754604935646057;0.9078498482704163;0.2696591019630432
0.8622754216194153;0.3064485788345337;0.9078498482704163;0.2693184018135071
0.854576587677002;0.3136380910873413;0.9078498482704163;0.269085556268692
0.8716852068901062;0.3115469217300415;0.9078498482704163;0.26887956261634827
0.8648417592048645;0.30940672755241394;0.9078498482704163;0.26865535974502563
0.8648417592048645;0.3054867684841156;0.9078498482704163;0.26835376024246216
0.8622754216194153;0.31714269518852234;0.9078498482704163;0.26813387870788574
0.8597091436386108;0.3155122995376587;0.9078498482704163;0.2679680585861206
0.8708297610282898;0.31152939796447754;0.9078498482704163;0.26777881383895874
0.8639863133430481;0.30637070536613464;0.9078498482704163;0.2675236463546753
0.8597091436386108;0.30342376232147217;0.9078498482704163;0.2672900855541229
0.8631308674812317;0.3070494830608368;0.9078498482704163;0.26703137159347534
0.8537211418151855;0.3118784427642822;0.9078498482704163;0.2667981684207916
0.8733960390090942;0.30142438411712646;0.9078498482704163;0.2664870321750641
0.8682634830474854;0.30609989166259766;0.9078498482704163;0.26616135239601135
0.867408037185669;0.2988903224468231;0.9078498482704163;0.26591596007347107
0.8639863133430481;0.3127709925174713;0.9078498482704163;0.2657601535320282
0.8571428656578064;0.3114425539970398;0.9078498482704163;0.26559844613075256
0.8665525913238525;0.3095147907733917;0.9078498482704163;0.2653266191482544
0.8614200353622437;0.3107053339481354;0.9078498482704163;0.26511839032173157
0.8460222482681274;0.3159460723400116;0.9078498482704163;0.26498663425445557
0.8614200353622437;0.30919384956359863;0.9078498482704163;0.26479148864746094
0.8588536977767944;0.3023190200328827;0.9078498482704163;0.26450568437576294
0.8639863133430481;0.30409783124923706;0.9078498482704163;0.2642837166786194
0.8622754216194153;0.30063819885253906;0.9078498482704163;0.26404279470443726
0.8656972050666809;0.3066478967666626;0.9078498482704163;0.2637748122215271
